PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
242,4/14/23,6:21:54 PM,3,2,Fran Oschell iii,oschefr42,Right,Duke,Barry Walsh,walshba42,Right,Boston college,,8,Bottom,2,1,0,Curveball,,StrikeCalled,,,,0,0,,82.74945463,-0.702638447,1.022491894,2251.503088,52.99308527,7:45,6.662586069,0.694237217,6,-42.9162299,-2.064386757,-6.756746318,2.433154808,1.081448422,75.97831905,-8.722865028,-0.250804916,0.460020674,,,,,,,,,,,,3.938345922,-0.908294647,-0.773452695,50,6.580306166,-1.943691907,-120.3993913,-2.779942532,5.755715006,24.33047943,-33.50148126,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,7ec1bc0f-47de-4fab-89a3-ca058592f686,82.86788808,6.654825198,0.696458971,-0.610328433,0.995312517,76.0587524,2.439525021,1.079976585,-8.627153256,-0.272873945,0.459918845,-6.497891189,-4.342544199,-73.07393727,85.92640083,655.4967292,-2153.970797,29.11373884,0.175238914,-0.956681254,0.23249151,,,,,,,,,,,,,,,,,0.994404715,0,,,medium,high,12.66623925,-11.30008416,54.66,Alex Stone,stoneal45,Duke
243,4/14/23,6:22:12 PM,3,3,Fran Oschell iii,oschefr42,Right,Duke,Barry Walsh,walshba42,Right,Boston college,,8,Bottom,2,1,1,Curveball,,Foul,,,,0,0,,82.55975682,-1.680561972,0.367345216,2272.168496,54.16792123,7:45,6.82199225,0.547114146,6,-43.64195117,-2.510922234,-8.317724187,1.622984387,0.195338535,75.89702791,-9.814827459,-1.201615569,0.461589913,,,,,,,,,,,,4.593473356,-0.85561983,-0.572130915,50,6.659762829,-0.518397407,-120.0808924,-4.842790497,6.664338593,24.63396499,-33.41540657,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,3c2fd7b7-77c8-4c2f-be5a-18a89d33826f,82.67352744,6.813754463,0.548592401,-1.583011371,0.349206747,75.97223007,1.629646097,0.194441252,-9.715235168,-1.214943128,0.461489594,-8.143956,-4.915370866,-68.58585056,58.52657232,829.5839219,-2115.310897,36.51066915,0.213737722,-0.930965683,0.296005206,,,,,,,,,,,,,,,,,0.805400715,0,,,medium,high,37.32608492,-5.843206431,54.66,Alex Stone,stoneal45,Duke
244,4/14/23,6:22:37 PM,3,4,Fran Oschell iii,oschefr42,Right,Duke,Barry Walsh,walshba42,Right,Boston college,,8,Bottom,2,1,2,Fastball,,BallCalled,,,,0,0,,97.54757167,-3.290859139,-2.996184907,1923.480774,206.1917879,12:45,6.911966756,0.62006633,6,-16.19270114,13.33107736,5.238563953,2.496915446,-1.730196528,88.99643241,-6.318939286,-2.011503086,0.391072693,,,,,,,,,,,,-3.681091555,8.126585387,-0.379227197,50,6.634162505,7.221640018,-141.549835,-8.728907957,-7.44651523,33.19957523,-15.73470247,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,bc908554-5ce6-44f7-ade9-6cbcac053e46,97.74235149,6.91187334,0.622200689,-3.290198298,-3.022232809,89.16150195,2.497368159,-1.731921246,-6.311506956,-2.037834319,0.390954562,5.483524586,12.31955606,-25.6075228,37.8214835,1734.548385,-831.3363867,90.17757851,-0.809182927,-0.432204157,-0.398023313,,,,,,,,,,,,,,,,,0.983954684,0,,,medium,high,124.0393351,-2.681066166,54.66,Alex Stone,stoneal45,Duke
245,4/14/23,6:22:57 PM,3,5,Fran Oschell iii,oschefr42,Right,Duke,Vince Cimini,ciminvi42,Right,Boston college,,8,Bottom,2,2,2,Curveball,,HitByPitch,,,,0,0,,82.60747128,1.468589002,1.688118445,2159.171925,53.96722265,7:45,6.607639945,0.747726108,6,-44.32799165,-3.287202968,-7.561082702,4.279249945,1.686810244,75.46043559,-6.85234275,0.263512437,0.461083277,,,,,,,,,,,,4.566131865,-2.199120036,-0.880639159,50,6.701217656,-3.311341756,-120.1281977,1.738281288,6.642249856,24.25089356,-35.3730603,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,a1d28f37-2a53-48d1-8bc8-9ad8a57cb33d,82.72869568,6.599526397,0.749242467,1.566814835,1.669214745,75.54246944,4.286105703,1.685823621,-6.749093152,0.248886783,0.460983245,-7.380137412,-5.632775512,-65.98302954,48.82598737,878.7985178,-1972.241509,40.70071992,0.23942116,-0.91342495,0.329138829,,,,,,,,,,,,,,,,,0.99386546,0,,,medium,high,46.05661137,61.46705844,54.66,Alex Stone,stoneal45,Duke
246,4/14/23,6:23:36 PM,4,1,Fran Oschell iii,oschefr42,Right,Duke,Vince Cimini,ciminvi42,Right,Boston college,,8,Bottom,2,0,0,Fastball,,BallCalled,,GroundBall,,0,0,,93.43583612,-1.78647144,-0.807613275,,,,5.495464242,-0.376498947,6,,,,1.294580778,-1.12704063,85.93972548,-7.473021263,-0.807613275,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,93630681-89d5-4f5c-b139-ea0d6a438817,93.59037347,5.491286069,-0.376498947,-1.737206485,-0.807613275,86.05947118,1.298099024,-1.12704063,-7.419371789,-0.807613275,0.406456354,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
247,4/14/23,6:24:09 PM,4,2,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,8,Bottom,2,1,0,Fastball,,InPlay,,Popup,Out,1,0,,93.28026202,0.761760664,-0.734127364,,,,5.303374759,0.605280033,6,,,,3.464588504,-0.076960917,85.43966195,-4.968964506,-0.734127364,,89.61705544,61.33290615,29.10023304,1185.517945,52.62908523,96.59285371,127.2591689,263.6517474,,29.39641492,5.497293986,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,c26949da-1590-4c4b-82cb-da18c59fe55c,93.43925808,5.299356819,0.605280033,0.810373803,-0.734127364,85.56596756,3.468171938,-0.076960917,-4.914191258,-0.734127364,0.406926302,,,,,,,,,,,20.90822773,37.56431158,78.63196,0.027217831,0.90940941,3.367298974,129.4132597,229.7051417,-0.521027468,-4.744743294,-0.62623312,-0.927412583,0.353345832,-0.122689135,,,,0,0.883723741,43.09432675,low,high,,,54.66,Alex Stone,stoneal45,Duke
248,4/14/23,6:26:41 PM,1,1,Charlie Coon,coon-ch44,Left,Boston college,Devin Obee,obee-de42,Right,Duke,,9,Top,0,0,0,Fastball,,InPlay,,Bunt,Single,0,0,,87.83015573,-2.813003193,3.747078952,2493.265985,158.2703237,11:15,6.782136978,-2.753303773,6,-22.37002509,14.06446866,-3.122106039,2.29621753,0.473547045,80.30392743,-6.988247782,3.161292387,0.434438087,,,,,,,,,,,,2.754183789,8.382548014,2.449939839,50,6.539562221,-8.243872529,-127.4093303,-6.993500464,4.514949604,26.8417211,-18.43248957,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,5ae69e47-d371-41ce-83a9-4674057e9127,88.01576738,6.781207953,-2.756207289,-2.802652022,3.781810564,80.45610768,2.297413128,0.475701943,-6.969129453,3.194593986,0.434300686,-3.450382938,12.72788369,54.29951719,44.91370715,1454.940498,2024.727987,58.35480476,-0.54208167,0.812078614,0.216045798,,,,,,,,,,,,,,,,,0.987761161,0,,,medium,high,49.57766357,18.24327395,54.66,Peter Burns,burnspe42,Boston college
249,4/14/23,6:30:44 PM,2,1,Charlie Coon,coon-ch44,Left,Boston college,Devin Obee,obee-de42,Right,Duke,,9,Top,0,0,0,Curveball,,StrikeCalled,,,,0,0,,77.03249208,-0.934978726,2.243208923,2611.446615,300.6923536,4:00,6.745514965,-2.534198967,6,-48.46209435,-1.077647192,10.14034312,1.837414328,0.396445463,70.83367188,-9.960450386,4.152211806,0.495438134,,,,,,,,,,,,-4.79039387,-0.297847205,2.345745641,50,6.641139137,-4.671560799,-111.9738024,-3.192723457,-6.029468598,21.84825039,-32.54893742,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,4b824a38-69c2-4bd1-8a3e-f54bb1c05f52,77.13552416,6.736445087,-2.536249866,-0.825595366,2.268826112,70.89766176,1.844895878,0.397735428,-9.848230946,4.171338336,0.495337456,9.894326269,-3.906380785,69.2983127,43.75607062,923.1525969,2442.834973,35.35023813,0.180437571,0.935433625,-0.303983909,,,,,,,,,,,,,,,,,0.993094087,0,,,medium,high,50.61953644,11.7438437,54.66,Peter Burns,burnspe42,Boston college
250,4/14/23,6:31:05 PM,2,2,Charlie Coon,coon-ch44,Left,Boston college,Alex Mooney,mooneal43,Right,Duke,,9,Top,0,0,1,Fastball,,InPlay,,Bunt,FieldersChoice,1,0,,87.58472647,-2.429132726,4.030344241,2411.640771,157.8354133,11:15,6.706151306,-2.481428943,6,-22.1609658,14.49469312,-3.643997267,2.595127241,0.966378125,79.98920583,-6.570443419,3.346839761,0.435754658,,,,,,,,,,,,3.122018209,8.50832993,2.155225001,50,6.49499091,-8.834646903,-127.0456872,-6.113603455,5.086513148,26.79627904,-18.31194848,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,b4e38aa6-2c8c-4107-aba2-30341447bbdc,87.7714493,6.705379102,-2.484270982,-2.420549606,4.064635111,80.14377029,2.596231617,0.968546899,-6.552752328,3.380179731,0.435615834,-3.968168423,13.1519827,50.60867196,46.2430945,1530.459895,1863.787466,63.46135433,-0.587718105,0.772829639,0.239419671,,,,,,,,,,,,,,,,,0.984617372,0,,,medium,high,48.38121495,-9.701199962,54.66,Peter Burns,burnspe42,Boston college
251,4/14/23,6:31:47 PM,3,1,Charlie Coon,coon-ch44,Left,Boston college,Alex Mooney,mooneal43,Right,Duke,,9,Top,1,0,0,Curveball,,StrikeCalled,,,,0,0,,78.30121338,-0.170360519,1.820776267,2607.003051,306.7244046,4:15,6.652872958,-2.032202909,6,-47.92932299,-2.139744312,9.194494773,2.500370898,0.426570264,71.86042861,-9.123012177,3.552580167,0.487029027,,,,,,,,,,,,-4.411859283,-1.102862071,1.878698225,50,6.61103382,-3.883152325,-113.8692891,-1.711459772,-5.747666543,22.42411514,-33.61083236,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,50a0b67d-741f-4ab2-b73a-91a7a83cc6ab,78.40762664,6.643643129,-2.03462965,-0.060494295,1.850636046,71.92659971,2.507858292,0.428132085,-9.010699657,3.575780836,0.486929663,8.909041387,-4.87827388,69.2291888,58.34860143,924.5232334,2437.564706,35.4630668,0.212057295,0.935006465,-0.284243934,,,,,,,,,,,,,,,,,0.874528586,0,,,medium,high,37.48625872,4.508790787,54.66,Peter Burns,burnspe42,Boston college
252,4/14/23,6:32:06 PM,3,2,Charlie Coon,coon-ch44,Left,Boston college,Alex Mooney,mooneal43,Right,Duke,,9,Top,1,0,1,Fastball,,StrikeCalled,,,,0,0,,89.53304677,-1.246944439,1.989958881,,,,5.729007886,-2.450963523,6,,,,1.801330327,-0.601007602,82.36277185,-7.44472116,1.989958881,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,f00069a7-8910-4abd-8af0-b0ef3b7e7b21,89.68091272,5.724531686,-2.450963523,-1.193569676,1.989958881,82.47694137,1.805190422,-0.601007602,-7.38602491,1.989958881,0.424288956,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Peter Burns,burnspe42,Boston college
253,4/14/23,6:32:28 PM,3,3,Charlie Coon,coon-ch44,Left,Boston college,Andrew Fischer,fischan44,Left,Duke,,9,Top,1,0,2,Curveball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,83.41505517,-1.075712071,1.711151273,1560.028161,145.5064142,10:45,6.332930473,-2.543584165,6,-28.48002404,11.71447853,-6.156528727,2.95940299,-1.466031264,76.23164773,-6.413690511,0.551978261,0.456304605,,,,,,,,,,,,3.808838949,6.620616429,2.407977755,50,6.228705387,-3.436074021,-121.3298765,-3.151436953,5.658983337,24.46716807,-22.33746722,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,dd5d3aae-e895-4c22-8b83-ddab7fa8fcf9,83.58961098,6.33073559,-2.546564765,-1.049941384,1.747343794,76.37381614,2.961702127,-1.463692028,-6.377961244,0.587966332,0.45615996,-6.496650677,10.07686817,32.85586516,16.71856058,1310.482966,846.3582336,84.00380189,-0.692350592,0.542527535,0.475725268,,,,,,,,,,,,,,,,,0.988605773,0,,,medium,high,105.0467045,-17.18775801,54.66,Peter Burns,burnspe42,Boston college
254,4/14/23,6:33:01 PM,4,1,Charlie Coon,coon-ch44,Left,Boston college,Andrew Fischer,fischan44,Left,Duke,,9,Top,2,0,0,Curveball,,StrikeCalled,,,,0,0,,80.9074385,-0.97112023,2.412352844,2616.032176,297.7750225,4:00,6.709990752,-2.154910847,6,-43.29960778,-0.386886394,9.215956459,2.198368629,0.85614182,74.28379818,-9.044423293,4.145903049,0.471481385,,,,,,,,,,,,-4.248344053,0.081986077,1.953210969,50,6.605645341,-5.227097621,-117.6021284,-3.276501184,-5.906399067,23.81564956,-32.06006576,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,7775d908-2bbf-4e79-ac58-9c516f721b5b,81.02272357,6.702057151,-2.156721856,-0.876157544,2.434854942,74.36204825,2.20490818,0.857267413,-8.945690001,4.162616373,0.471378904,8.999819481,-2.865719386,71.31718575,70.78957581,837.9905833,2478.184039,32.03288518,0.149273556,0.947306406,-0.283421909,,,,,,,,,,,,,,,,,0.991989268,0,,,medium,high,26.28938177,17.442177,54.66,Peter Burns,burnspe42,Boston college
255,4/14/23,6:33:19 PM,4,2,Charlie Coon,coon-ch44,Left,Boston college,Andrew Fischer,fischan44,Left,Duke,,9,Top,2,0,1,Fastball,,StrikeCalled,,,,0,0,,88.92339308,-4.033395277,3.92257972,2561.755359,163.3672843,11:30,6.828123918,-2.756165481,6,-20.04855054,15.60439305,-2.313061374,1.394272899,0.701926485,81.34415125,-7.762764226,3.488803849,0.429753298,,,,,,,,,,,,2.37001341,9.564584447,2.437989174,50,6.487013604,-8.756712415,-128.8035448,-9.755649551,3.970238478,27.45957019,-16.15148995,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,a0f2ecc6-ffd0-48f0-b60e-4aaf561a62ef,89.10935777,6.82776345,-2.75845656,-4.029754398,3.950175844,81.49985681,1.395030261,0.70368367,-7.750545785,3.515575716,0.429617499,-2.573670775,14.3600832,49.50546527,58.53745588,1663.541184,1948.13276,64.93755066,-0.622205175,0.760467916,0.185874336,,,,,,,,,,,,,,,,,0.993005164,0,,,medium,high,37.3162897,20.27825011,54.66,Peter Burns,burnspe42,Boston college
256,4/14/23,6:33:39 PM,4,3,Charlie Coon,coon-ch44,Left,Boston college,Jay Beshears,besheja43,Right,Duke,,9,Top,2,0,2,Curveball,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,80.59216586,-0.636019368,2.053040364,2693.225784,304.1043609,4:15,6.170127983,-2.896695472,6,-44.5781453,-1.360338829,8.881682345,1.863843773,-0.247906458,73.96872138,-8.956786563,3.724882387,0.473154399,,,,,,,,,,,,-4.176046383,-0.543455346,2.724458691,50,6.092331086,-4.462624037,-117.1827654,-2.616178671,-5.76501171,23.62973012,-32.92428705,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,b4429464-c900-45d2-9cf8-f02313d04a3d,80.70413597,6.161844321,-2.898971941,-0.536119325,2.081376259,74.04332497,1.870767796,-0.246411975,-8.852774663,3.747080463,0.4730548,8.610541243,-3.890925083,71.51049131,10.28468868,854.1053723,2554.206165,31.71309949,0.177815989,0.948381744,-0.262590065,,,,,,,,,,,,,,,,,0.97294244,0,,,medium,high,80.74378019,-27.69689212,54.66,Peter Burns,burnspe42,Boston college
257,4/14/23,6:37:06 PM,1,1,James Tallon,talloja42,Left,Duke,Parker Landwehr,landwpa42,Right,Boston college,,9,Bottom,0,0,0,Fastball,,BallCalled,,,,0,0,,93.80977976,-2.78573081,1.201437878,2340.829314,151.2173802,11:00,5.806603139,-1.654653976,6,-15.74287453,16.16861095,-7.843397892,1.903385258,-1.191644892,85.32450698,-5.738766868,-0.277875548,0.406579084,,,,,,,,,,,,4.583923171,9.541536731,1.561508269,50,5.570603036,-2.589569282,-136.3161341,-7.174863666,8.572355155,31.68123425,-14.33050411,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,f2d203b3-b9d6-46f5-b224-77fea50a0ba6,94.00520411,5.807167498,-1.657482645,-2.793194107,1.235952845,85.4892041,1.903357703,-1.18936472,-5.738608944,-0.242869423,0.406450845,-8.167151264,15.05518187,7.273014886,94.81943173,2321.995416,296.3429848,99.19541772,-0.869400992,0.126597434,0.477613866,,,,,,,,,,,,,,,,,0.989029254,0,,,medium,high,4.66251144,-78.92041954,54.66,Alex Stone,stoneal45,Duke
258,4/14/23,6:37:18 PM,1,2,James Tallon,talloja42,Left,Duke,Parker Landwehr,landwpa42,Right,Boston college,,9,Bottom,0,1,0,Fastball,,StrikeCalled,,,,0,0,,92.84425981,-1.539108878,1.827623344,2412.348867,153.3799734,11:00,5.694564494,-1.482900685,6,-15.71098905,16.86150251,-7.482073152,2.953993138,-0.407472328,84.25087954,-4.495874182,0.416218054,0.410768387,,,,,,,,,,,,4.58054662,9.552548032,1.338575009,50,5.560115853,-4.052786895,-134.975926,-4.162163398,8.390203376,31.32842106,-14.67661371,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,5af406d9-1ba1-4070-9cb3-9cbc385a6031,93.04519441,5.695364291,-1.485757382,-1.549417634,1.861799066,84.41809283,2.953813911,-0.405250184,-4.497973268,0.45042245,0.410633596,-7.802624663,15.71614583,9.446269999,95.28343387,2379.63728,395.9210414,98.64399435,-0.881875018,0.16412263,0.441995717,,,,,,,,,,,,,,,,,0.992713822,0,,,medium,high,4.244909516,24.46626475,54.66,Alex Stone,stoneal45,Duke
259,4/14/23,6:37:31 PM,1,3,James Tallon,talloja42,Left,Duke,Parker Landwehr,landwpa42,Right,Boston college,,9,Bottom,0,1,1,Fastball,,StrikeSwinging,,,,0,0,,92.62672367,-2.045354732,1.400744114,2442.295473,153.1236491,11:00,5.846640757,-1.258674134,6,-15.87474225,16.84718797,-7.441107719,2.621679515,-0.576835541,84.13277217,-5.029353572,-0.003072171,0.411709586,,,,,,,,,,,,4.429534195,9.693796762,1.149072347,50,5.6708936,-3.040403277,-134.6532711,-5.348399304,8.077083265,31.10385175,-14.49778835,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,3bcc500b-14a1-4df9-8165-7442b750785d,92.8252379,5.847402181,-1.261566482,-2.055277653,1.435791055,84.29918049,2.621524971,-0.574550672,-5.031099186,0.03217603,0.411576251,-7.770038125,15.70210111,13.77948459,90.08847297,2372.005298,581.7199023,97.12196268,-0.86631256,0.238185719,0.439055932,,,,,,,,,,,,,,,,,0.869932307,0,,,medium,high,8.920374323,17.29993939,54.66,Alex Stone,stoneal45,Duke
260,4/14/23,6:37:53 PM,1,4,James Tallon,talloja42,Left,Duke,Peter Burns,burnspe42,Left,Boston college,,9,Bottom,0,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,48115df6-be6b-4dbe-ba72-2c34d739d06d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Stone,stoneal45,Duke
261,4/14/23,6:38:15 PM,2,1,James Tallon,talloja42,Left,Duke,Peter Burns,burnspe42,Left,Boston college,,9,Bottom,1,0,0,Fastball,,StrikeCalled,,,,0,0,,91.74277938,0.416291035,2.127126296,,,,4.620767508,-1.001321836,6,,,,2.372208972,0.976264591,84.10261343,-5.507077842,2.127126296,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,4088f339-8903-4da4-8fe7-3017e35de71c,91.89868728,4.616570153,-1.001321836,0.466777493,2.127126296,84.22516021,2.375909404,0.976264591,-5.450610997,2.127126296,0.413986529,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
262,4/14/23,6:38:27 PM,2,2,James Tallon,talloja42,Left,Duke,Travis Honeyman,honeytr42,Right,Boston college,,9,Bottom,1,0,1,Fastball,,HitByPitch,,,,0,0,,92.15531751,-1.423993966,0.637990219,2414.62701,153.8693274,11:15,5.752704235,-1.113662351,6,-16.26644693,16.77349351,-7.198850913,3.073535373,-1.120676012,83.63976603,-4.485236239,-0.720776734,0.413705363,,,,,,,,,,,,4.073614397,9.47297479,1.065973849,50,5.627359648,-1.249827523,-134.0375896,-3.880688168,7.355383912,30.99963659,-15.06949339,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,15b34ee1-c6f0-4983-a606-f4860c30e33d,92.35562801,5.75343278,-1.116569629,-1.433447042,0.672717774,83.80701797,3.073431,-1.118413244,-4.486245687,-0.685989594,0.413567706,-7.524116955,15.58852412,14.78516368,94.5408058,2334.677506,616.2017052,96.68895014,-0.868065593,0.2551954,0.425837333,,,,,,,,,,,,,,,,,0.992830563,0,,,medium,high,4.913274779,-1.611521535,54.66,Alex Stone,stoneal45,Duke
263,4/14/23,6:39:38 PM,3,1,James Tallon,talloja42,Left,Duke,Joe Vetrano,vetrajo42,Left,Boston college,,9,Bottom,1,0,0,Fastball,,InPlay,,GroundBall,FieldersChoice,1,0,,90.51166598,1.566713123,0.866057854,,,,4.72615023,-0.974910657,6,,,,3.476362147,-0.170046502,82.8311526,-4.525944619,0.866057854,,97.40958388,-7.720876939,-41.07763837,658.5387506,,,,26.42282756,,-35.97480004,0.169862166,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,afce2f69-9ceb-4543-b4c8-6c6fb6792c86,90.66951384,4.721748732,-0.974910657,1.618795682,0.866057854,82.95351525,3.480148213,-0.170046502,-4.468035227,0.866057854,0.419494387,,,,,,,,,,,-63.42573743,72.76359571,-13.08671092,0.077970376,3.584406651,3.622109025,-15.52154499,21.38334533,-0.194188821,0.323031132,-0.00448585,0.754165833,0.153255126,-0.638550516,,,,0,0.920257737,52.81859564,low,high,,,54.66,Alex Stone,stoneal45,Duke
264,4/14/23,6:40:19 PM,4,1,James Tallon,talloja42,Left,Duke,Joe Vetrano,vetrajo42,Left,Boston college,,9,Bottom,2,0,0,Fastball,,StrikeCalled,,,,0,0,,89.65512657,0.860657691,1.464278872,,,,4.776873441,-0.73481442,6,,,,2.819184026,0.62619448,82.16567907,-5.341374197,1.464278872,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,359b6aef-81e3-49e0-a335-3aefafdf51ca,89.8098749,4.772358518,-0.73481442,0.913960991,1.464278872,82.28439685,2.823000988,0.62619448,-5.282712872,1.464278872,0.423492059,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
265,4/14/23,6:40:34 PM,4,2,James Tallon,talloja42,Left,Duke,Joe Vetrano,vetrajo42,Left,Boston college,,9,Bottom,2,0,1,Fastball,,Foul,,,,0,0,,90.3072866,0.420003441,1.149969609,,,,4.692456789,-1.040323564,6,,,,2.365573806,0.028453903,82.816248,-5.688342231,1.149969609,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,0339770f-6182-43fa-b9fe-7d20ccbbedc9,90.4609525,4.688083499,-1.040323564,0.472230907,1.149969609,82.93565448,2.36935659,0.028453903,-5.630350519,1.149969609,0.420352654,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
266,4/14/23,6:40:52 PM,4,3,James Tallon,talloja42,Left,Duke,Joe Vetrano,vetrajo42,Left,Boston college,,9,Bottom,2,0,2,Fastball,,BallCalled,,,,0,0,,91.96537379,-1.0816411,0.981953695,2498.508968,153.3748355,11:00,6.102232741,-0.67146509,6,-15.85678135,17.34112254,-7.735176097,3.775428938,-0.403472225,83.35769836,-4.069219959,-0.478598285,0.414693143,,,,,,,,,,,,4.469122488,9.680939274,0.596105614,50,6.004985628,-2.032523249,-133.7599171,-3.059056574,8.029515469,31.09097507,-14.78064588,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,68e60d46-8f21-4458-b2f4-ede55108111c,92.16614539,6.103144081,-0.674403355,-1.093433951,1.017619087,83.52645184,3.775172578,-0.401139413,-4.072536363,-0.442535892,0.414555933,-8.069758254,16.14796686,9.384332364,62.60852195,2465.070888,407.397322,98.66167863,-0.881993469,0.163056178,0.442154049,,,,,,,,,,,,,,,,,0.993876897,0,,,medium,high,33.65233024,79.14178319,54.66,Alex Stone,stoneal45,Duke
